REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/01/01 00:04:59,6574.9200000000001,57.979999999999997,TRADE
NSW1,2024/01/01 00:10:00,6651.0900000000001,70.269999999999996,TRADE
NSW1,2024/01/01 00:14:59,6538.96,57.979999999999997,TRADE
NSW1,2024/01/01 00:20:00,6497.9899999999998,54.950000000000003,TRADE
NSW1,2024/01/01 00:24:59,6404.5500000000002,54.950000000000003,TRADE
NSW1,2024/01/01 00:30:00,6420.25,57.979999999999997,TRADE
NSW1,2024/01/01 00:34:59,6396.5100000000002,56.590000000000003,TRADE
NSW1,2024/01/01 00:40:00,6454.4399999999996,55.399999999999999,TRADE
NSW1,2024/01/01 00:45:00,6403.0900000000001,54.950000000000003,TRADE
NSW1,2024/01/01 00:49:59,6325.2700000000004,54.75,TRADE
NSW1,2024/01/01 00:55:00,6306.2299999999996,54.950000000000003,TRADE
NSW1,2024/01/01 00:59:59,6258.5,49.619999999999997,TRADE
NSW1,2024/01/01 01:05:00,6220.8100000000004,40.890000000000001,TRADE
NSW1,2024/01/01 01:09:59,6280.4499999999998,49.619999999999997,TRADE
NSW1,2024/01/01 01:15:00,6254.4499999999998,48.520000000000003,TRADE
NSW1,2024/01/01 01:19:59,6136.8800000000001,48.899999999999999,TRADE
NSW1,2024/01/01 01:25:00,6098.1300000000001,48.920000000000002,TRADE
NSW1,2024/01/01 01:30:00,6125.0600000000004,50.369999999999997,TRADE
NSW1,2024/01/01 01:34:59,6122.5200000000004,54.950000000000003,TRADE
NSW1,2024/01/01 01:40:00,6092.9700000000003,50.719999999999999,TRADE
NSW1,2024/01/01 01:44:59,6022.0699999999997,40.359999999999999,TRADE
NSW1,2024/01/01 01:50:00,5991.0799999999999,41.630000000000003,TRADE
NSW1,2024/01/01 01:54:59,5997.0500000000002,36.060000000000002,TRADE
NSW1,2024/01/01 02:00:00,5973.6700000000001,41.409999999999997,TRADE
NSW1,2024/01/01 02:04:59,5993.4300000000003,43.68,TRADE
NSW1,2024/01/01 02:10:00,5959.6700000000001,45.170000000000002,TRADE
NSW1,2024/01/01 02:15:00,5943.1099999999997,49.75,TRADE
NSW1,2024/01/01 02:19:59,5983.8199999999997,50.399999999999999,TRADE
NSW1,2024/01/01 02:25:00,5887,49.810000000000002,TRADE
NSW1,2024/01/01 02:29:59,5968.1700000000001,50.759999999999998,TRADE
NSW1,2024/01/01 02:35:00,5905.0799999999999,52.25,TRADE
NSW1,2024/01/01 02:39:59,5927.6800000000003,54.950000000000003,TRADE
NSW1,2024/01/01 02:45:00,5924.7399999999998,54.829999999999998,TRADE
NSW1,2024/01/01 02:49:59,5880.7700000000004,52.189999999999998,TRADE
NSW1,2024/01/01 02:55:00,5821.0200000000004,50.810000000000002,TRADE
NSW1,2024/01/01 03:00:00,5836.2299999999996,40.57,TRADE
NSW1,2024/01/01 03:04:59,5820.6499999999996,45.619999999999997,TRADE
NSW1,2024/01/01 03:10:00,5877.9899999999998,46.189999999999998,TRADE
NSW1,2024/01/01 03:14:59,5824.0100000000002,45.899999999999999,TRADE
NSW1,2024/01/01 03:20:00,5824.8999999999996,50.840000000000003,TRADE
NSW1,2024/01/01 03:24:59,5791.3199999999997,46.219999999999999,TRADE
NSW1,2024/01/01 03:30:00,5845.6700000000001,51.18,TRADE
NSW1,2024/01/01 03:34:59,5801.7299999999996,51.539999999999999,TRADE
NSW1,2024/01/01 03:40:00,5842.1700000000001,51.530000000000001,TRADE
NSW1,2024/01/01 03:45:00,5792.25,45.939999999999998,TRADE
NSW1,2024/01/01 03:49:59,5810.8299999999999,50.590000000000003,TRADE
NSW1,2024/01/01 03:55:00,5794.4200000000001,50.439999999999998,TRADE
NSW1,2024/01/01 03:59:59,5782.7700000000004,54.950000000000003,TRADE
NSW1,2024/01/01 04:05:00,5777.9899999999998,50.439999999999998,TRADE
NSW1,2024/01/01 04:09:59,5818,39.369999999999997,TRADE
NSW1,2024/01/01 04:15:00,5835.0500000000002,39.450000000000003,TRADE
NSW1,2024/01/01 04:19:59,5829.75,38.439999999999998,TRADE
NSW1,2024/01/01 04:25:00,5837.3500000000004,45.07,TRADE
NSW1,2024/01/01 04:30:00,5861.8900000000003,45.329999999999998,TRADE
NSW1,2024/01/01 04:34:59,5836.6199999999999,38.780000000000001,TRADE
NSW1,2024/01/01 04:40:00,5854.5100000000002,38.149999999999999,TRADE
NSW1,2024/01/01 04:44:59,5850.46,36.060000000000002,TRADE
NSW1,2024/01/01 04:50:00,5850.3999999999996,36.060000000000002,TRADE
NSW1,2024/01/01 04:54:59,5834,36.060000000000002,TRADE
NSW1,2024/01/01 05:00:00,5862.4399999999996,36.060000000000002,TRADE
NSW1,2024/01/01 05:04:59,5832.1499999999996,39.060000000000002,TRADE
NSW1,2024/01/01 05:10:00,5879.1599999999999,39.450000000000003,TRADE
NSW1,2024/01/01 05:15:00,5836.0299999999997,35.880000000000003,TRADE
NSW1,2024/01/01 05:19:59,5824.1199999999999,35.880000000000003,TRADE
NSW1,2024/01/01 05:25:00,5823.1599999999999,35.880000000000003,TRADE
NSW1,2024/01/01 05:29:59,5845.6999999999998,35.880000000000003,TRADE
NSW1,2024/01/01 05:35:00,5825.96,35.880000000000003,TRADE
NSW1,2024/01/01 05:39:59,5836.7600000000002,35.880000000000003,TRADE
NSW1,2024/01/01 05:45:00,5835.29,32.07,TRADE
NSW1,2024/01/01 05:49:59,5787.1599999999999,20.899999999999999,TRADE
NSW1,2024/01/01 05:55:00,5693.8800000000001,9.8699999999999992,TRADE
NSW1,2024/01/01 06:00:00,5738.2200000000003,9.6099999999999994,TRADE
NSW1,2024/01/01 06:04:59,5687.5699999999997,9.6899999999999995,TRADE
NSW1,2024/01/01 06:10:00,5684.4399999999996,9.6799999999999997,TRADE
NSW1,2024/01/01 06:14:59,5714.0299999999997,9.6400000000000006,TRADE
NSW1,2024/01/01 06:20:00,5660.8999999999996,0,TRADE
NSW1,2024/01/01 06:24:59,5692.9200000000001,-21.07,TRADE
NSW1,2024/01/01 06:30:00,5667.2600000000002,-21.289999999999999,TRADE
NSW1,2024/01/01 06:34:59,5688.8599999999997,-8.8499999999999996,TRADE
NSW1,2024/01/01 06:40:00,5681.6700000000001,0,TRADE
NSW1,2024/01/01 06:45:00,5746.6700000000001,9.7100000000000009,TRADE
NSW1,2024/01/01 06:49:59,5726.9799999999996,17.18,TRADE
NSW1,2024/01/01 06:55:00,5691.1999999999998,32.109999999999999,TRADE
NSW1,2024/01/01 06:59:59,5700.1700000000001,54.950000000000003,TRADE
NSW1,2024/01/01 07:05:00,5683.3000000000002,54.950000000000003,TRADE
NSW1,2024/01/01 07:09:59,5731.1000000000004,47.32,TRADE
NSW1,2024/01/01 07:15:00,5694.0600000000004,48.25,TRADE
NSW1,2024/01/01 07:19:59,5748.7799999999997,18.359999999999999,TRADE
NSW1,2024/01/01 07:25:00,5583.3100000000004,33.469999999999999,TRADE
NSW1,2024/01/01 07:30:00,5625.3199999999997,18.129999999999999,TRADE
NSW1,2024/01/01 07:34:59,5614.9200000000001,34.119999999999997,TRADE
NSW1,2024/01/01 07:40:00,5612.1199999999999,-1.95,TRADE
NSW1,2024/01/01 07:44:59,5601.8299999999999,-9.9800000000000004,TRADE
NSW1,2024/01/01 07:50:00,5570.2200000000003,0,TRADE
NSW1,2024/01/01 07:54:59,5624.5200000000004,0,TRADE
NSW1,2024/01/01 08:00:00,5646.9899999999998,0,TRADE
NSW1,2024/01/01 08:04:59,5702.6700000000001,0,TRADE
NSW1,2024/01/01 08:10:00,5889.9300000000003,57.950000000000003,TRADE
NSW1,2024/01/01 08:15:00,5942.71,52.630000000000003,TRADE
NSW1,2024/01/01 08:19:59,5921.8599999999997,36.060000000000002,TRADE
NSW1,2024/01/01 08:25:00,5952.2399999999998,36.060000000000002,TRADE
NSW1,2024/01/01 08:29:59,5943.3400000000001,36.060000000000002,TRADE
NSW1,2024/01/01 08:35:00,5985.25,48.149999999999999,TRADE
NSW1,2024/01/01 08:39:59,5980.2600000000002,36.060000000000002,TRADE
NSW1,2024/01/01 08:45:00,6011.1700000000001,36.060000000000002,TRADE
NSW1,2024/01/01 08:49:59,5978.46,0,TRADE
NSW1,2024/01/01 08:55:00,5972.96,35.880000000000003,TRADE
NSW1,2024/01/01 09:00:00,6036.0799999999999,36.060000000000002,TRADE
NSW1,2024/01/01 09:04:59,5991.5799999999999,37.890000000000001,TRADE
NSW1,2024/01/01 09:10:00,6065.5600000000004,137.69,TRADE
NSW1,2024/01/01 09:14:59,6060.1400000000003,51.939999999999998,TRADE
NSW1,2024/01/01 09:20:00,6075.6400000000003,52.600000000000001,TRADE
NSW1,2024/01/01 09:24:59,6171.9899999999998,36.670000000000002,TRADE
NSW1,2024/01/01 09:30:00,6099.1899999999996,36.200000000000003,TRADE
NSW1,2024/01/01 09:34:59,6103.2200000000003,54.950000000000003,TRADE
NSW1,2024/01/01 09:40:00,6169.8599999999997,54.950000000000003,TRADE
NSW1,2024/01/01 09:45:00,6181.4200000000001,37.520000000000003,TRADE
NSW1,2024/01/01 09:49:59,6174.7399999999998,41.640000000000001,TRADE
NSW1,2024/01/01 09:55:00,6150.3199999999997,36.890000000000001,TRADE
NSW1,2024/01/01 09:59:59,6196.0699999999997,36.869999999999997,TRADE
NSW1,2024/01/01 10:05:00,6119.0500000000002,36.439999999999998,TRADE
NSW1,2024/01/01 10:09:59,6236.5799999999999,54.950000000000003,TRADE
NSW1,2024/01/01 10:15:00,6243.2299999999996,37.590000000000003,TRADE
NSW1,2024/01/01 10:19:59,6173.1999999999998,37.07,TRADE
NSW1,2024/01/01 10:25:00,6097.8599999999997,37.329999999999998,TRADE
NSW1,2024/01/01 10:30:00,6077.6999999999998,36.060000000000002,TRADE
NSW1,2024/01/01 10:34:59,6129.8599999999997,62.490000000000002,TRADE
NSW1,2024/01/01 10:40:00,6143.5500000000002,57.950000000000003,TRADE
NSW1,2024/01/01 10:44:59,6089.0200000000004,54.950000000000003,TRADE
NSW1,2024/01/01 10:50:00,6132.7200000000003,53.280000000000001,TRADE
NSW1,2024/01/01 10:54:59,6148.0299999999997,36.060000000000002,TRADE
NSW1,2024/01/01 11:00:00,6148.7200000000003,54.950000000000003,TRADE
NSW1,2024/01/01 11:04:59,6131.4200000000001,53.75,TRADE
NSW1,2024/01/01 11:10:00,6202.5799999999999,54.950000000000003,TRADE
NSW1,2024/01/01 11:15:00,6190.9399999999996,54.950000000000003,TRADE
NSW1,2024/01/01 11:19:59,6085.5,54.950000000000003,TRADE
NSW1,2024/01/01 11:25:00,6061.9899999999998,52.68,TRADE
NSW1,2024/01/01 11:29:59,6100.46,54.950000000000003,TRADE
NSW1,2024/01/01 11:35:00,6085.5,35.880000000000003,TRADE
NSW1,2024/01/01 11:39:59,6088.0299999999997,42.170000000000002,TRADE
NSW1,2024/01/01 11:45:00,6111.1400000000003,54.950000000000003,TRADE
NSW1,2024/01/01 11:49:59,6070.6999999999998,54.689999999999998,TRADE
NSW1,2024/01/01 11:55:00,6050.3000000000002,42.460000000000001,TRADE
NSW1,2024/01/01 12:00:00,6063.2799999999997,54.950000000000003,TRADE
NSW1,2024/01/01 12:04:59,5933.5200000000004,54.090000000000003,TRADE
NSW1,2024/01/01 12:10:00,6024.1199999999999,35.880000000000003,TRADE
NSW1,2024/01/01 12:14:59,5968.8699999999999,36.060000000000002,TRADE
NSW1,2024/01/01 12:20:00,5828.4499999999998,0,TRADE
NSW1,2024/01/01 12:24:59,5835.8400000000001,0,TRADE
NSW1,2024/01/01 12:30:00,5803.7399999999998,20.59,TRADE
NSW1,2024/01/01 12:34:59,5801.4099999999999,26.309999999999999,TRADE
NSW1,2024/01/01 12:40:00,5943.8299999999999,10,TRADE
NSW1,2024/01/01 12:45:00,5929.5500000000002,21.829999999999998,TRADE
NSW1,2024/01/01 12:49:59,5940,10,TRADE
NSW1,2024/01/01 12:55:00,5915.9799999999996,26.690000000000001,TRADE
NSW1,2024/01/01 12:59:59,6023.8299999999999,39.030000000000001,TRADE
NSW1,2024/01/01 13:05:00,5981.6400000000003,26.489999999999998,TRADE
NSW1,2024/01/01 13:09:59,6106.1999999999998,39.479999999999997,TRADE
NSW1,2024/01/01 13:15:00,6035.4700000000003,36.060000000000002,TRADE
NSW1,2024/01/01 13:19:59,5935.3500000000004,36.060000000000002,TRADE
NSW1,2024/01/01 13:25:00,6095.8000000000002,43.710000000000001,TRADE
NSW1,2024/01/01 13:30:00,6015.71,38.189999999999998,TRADE
NSW1,2024/01/01 13:34:59,5999.1000000000004,26.120000000000001,TRADE
NSW1,2024/01/01 13:40:00,6080.04,35.25,TRADE
NSW1,2024/01/01 13:44:59,5939.1000000000004,35.880000000000003,TRADE
NSW1,2024/01/01 13:50:00,6006.2700000000004,10,TRADE
NSW1,2024/01/01 13:54:59,5993.9799999999996,18.890000000000001,TRADE
NSW1,2024/01/01 14:00:00,6060.1899999999996,36.060000000000002,TRADE
NSW1,2024/01/01 14:04:59,6048.8000000000002,56.609999999999999,TRADE
NSW1,2024/01/01 14:10:00,6065.2299999999996,36.350000000000001,TRADE
NSW1,2024/01/01 14:15:00,6092.9099999999999,36.060000000000002,TRADE
NSW1,2024/01/01 14:19:59,6127.4300000000003,35.880000000000003,TRADE
NSW1,2024/01/01 14:25:00,6196.1300000000001,36.259999999999998,TRADE
NSW1,2024/01/01 14:29:59,6220.0699999999997,46.560000000000002,TRADE
NSW1,2024/01/01 14:35:00,6108.4300000000003,38.109999999999999,TRADE
NSW1,2024/01/01 14:39:59,6190.1199999999999,36.060000000000002,TRADE
NSW1,2024/01/01 14:45:00,6167.4300000000003,39.840000000000003,TRADE
NSW1,2024/01/01 14:49:59,6222.0799999999999,36.060000000000002,TRADE
NSW1,2024/01/01 14:55:00,6307.8599999999997,35.719999999999999,TRADE
NSW1,2024/01/01 15:00:00,6321.1199999999999,36.060000000000002,TRADE
NSW1,2024/01/01 15:04:59,6372.79,18.719999999999999,TRADE
NSW1,2024/01/01 15:10:00,6399.71,18.350000000000001,TRADE
NSW1,2024/01/01 15:14:59,6444.5600000000004,28.050000000000001,TRADE
NSW1,2024/01/01 15:20:00,6447.6099999999997,57.950000000000003,TRADE
NSW1,2024/01/01 15:24:59,6539.0799999999999,34.219999999999999,TRADE
NSW1,2024/01/01 15:30:00,6550.21,53.409999999999997,TRADE
NSW1,2024/01/01 15:34:59,6525.25,36.060000000000002,TRADE
NSW1,2024/01/01 15:40:00,6686.9899999999998,20.710000000000001,TRADE
NSW1,2024/01/01 15:45:00,6704.9499999999998,35.880000000000003,TRADE
NSW1,2024/01/01 15:49:59,6678.4899999999998,29.109999999999999,TRADE
NSW1,2024/01/01 15:55:00,6729.8599999999997,34.159999999999997,TRADE
NSW1,2024/01/01 15:59:59,6825.8999999999996,36.060000000000002,TRADE
NSW1,2024/01/01 16:05:00,6889.4099999999999,35.880000000000003,TRADE
NSW1,2024/01/01 16:09:59,6914.3800000000001,34.530000000000001,TRADE
NSW1,2024/01/01 16:15:00,6864.6700000000001,34.960000000000001,TRADE
NSW1,2024/01/01 16:19:59,6958.96,34.490000000000002,TRADE
NSW1,2024/01/01 16:25:00,6913.6899999999996,20.710000000000001,TRADE
NSW1,2024/01/01 16:30:00,7080.21,38.119999999999997,TRADE
NSW1,2024/01/01 16:34:59,7074.71,35.880000000000003,TRADE
NSW1,2024/01/01 16:40:00,7145.21,36.060000000000002,TRADE
NSW1,2024/01/01 16:44:59,7246.6800000000003,35.880000000000003,TRADE
NSW1,2024/01/01 16:50:00,7276.4399999999996,36.060000000000002,TRADE
NSW1,2024/01/01 16:54:59,7340.6800000000003,48.490000000000002,TRADE
NSW1,2024/01/01 17:00:00,7369.71,57.479999999999997,TRADE
NSW1,2024/01/01 17:04:59,7377.7399999999998,51.990000000000002,TRADE
NSW1,2024/01/01 17:10:00,7452.6199999999999,46.32,TRADE
NSW1,2024/01/01 17:15:00,7439.1300000000001,54.950000000000003,TRADE
NSW1,2024/01/01 17:19:59,7425.4899999999998,50.780000000000001,TRADE
NSW1,2024/01/01 17:25:00,7505.8100000000004,57.950000000000003,TRADE
NSW1,2024/01/01 17:29:59,7485.6700000000001,62.740000000000002,TRADE
NSW1,2024/01/01 17:35:00,7540.0299999999997,54.950000000000003,TRADE
NSW1,2024/01/01 17:39:59,7582.6700000000001,38.93,TRADE
NSW1,2024/01/01 17:45:00,7566.8999999999996,54.950000000000003,TRADE
NSW1,2024/01/01 17:49:59,7537.5299999999997,54.950000000000003,TRADE
NSW1,2024/01/01 17:55:00,7618.71,57.950000000000003,TRADE
NSW1,2024/01/01 18:00:00,7607.8299999999999,57.259999999999998,TRADE
NSW1,2024/01/01 18:04:59,7592.5699999999997,49.689999999999998,TRADE
NSW1,2024/01/01 18:10:00,7645.7200000000003,36.060000000000002,TRADE
NSW1,2024/01/01 18:14:59,7634.6800000000003,43.909999999999997,TRADE
NSW1,2024/01/01 18:20:00,7652.4099999999999,53.399999999999999,TRADE
NSW1,2024/01/01 18:24:59,7668.25,54.950000000000003,TRADE
NSW1,2024/01/01 18:30:00,7680.9300000000003,56.200000000000003,TRADE
NSW1,2024/01/01 18:34:59,7705.79,43.75,TRADE
NSW1,2024/01/01 18:40:00,7728.4700000000003,50.619999999999997,TRADE
NSW1,2024/01/01 18:45:00,7716.8699999999999,50.759999999999998,TRADE
NSW1,2024/01/01 18:49:59,7722.8500000000004,63.810000000000002,TRADE
NSW1,2024/01/01 18:55:00,7740.7399999999998,63.93,TRADE
NSW1,2024/01/01 18:59:59,7750.4899999999998,60.859999999999999,TRADE
NSW1,2024/01/01 19:05:00,7736.3400000000001,63.890000000000001,TRADE
NSW1,2024/01/01 19:09:59,7778.4099999999999,64.950000000000003,TRADE
NSW1,2024/01/01 19:15:00,7725.5900000000001,62.740000000000002,TRADE
NSW1,2024/01/01 19:19:59,7758.54,62.740000000000002,TRADE
NSW1,2024/01/01 19:25:00,7724.9899999999998,57.950000000000003,TRADE
NSW1,2024/01/01 19:30:00,7827.6700000000001,62.740000000000002,TRADE
NSW1,2024/01/01 19:34:59,7764.3999999999996,62.740000000000002,TRADE
NSW1,2024/01/01 19:40:00,7776.6999999999998,56.219999999999999,TRADE
NSW1,2024/01/01 19:44:59,7722.6599999999999,56.630000000000003,TRADE
NSW1,2024/01/01 19:50:00,7716.71,56.659999999999997,TRADE
NSW1,2024/01/01 19:54:59,7664.4799999999996,57.789999999999999,TRADE
NSW1,2024/01/01 20:00:00,7651.6199999999999,54.950000000000003,TRADE
NSW1,2024/01/01 20:04:59,7615.4799999999996,69.329999999999998,TRADE
NSW1,2024/01/01 20:10:00,7678,70.510000000000005,TRADE
NSW1,2024/01/01 20:15:00,7633.8800000000001,61.740000000000002,TRADE
NSW1,2024/01/01 20:19:59,7564.6800000000003,61.549999999999997,TRADE
NSW1,2024/01/01 20:25:00,7578.7700000000004,57.979999999999997,TRADE
NSW1,2024/01/01 20:29:59,7555.5900000000001,57.950000000000003,TRADE
NSW1,2024/01/01 20:35:00,7528.2299999999996,59.990000000000002,TRADE
NSW1,2024/01/01 20:39:59,7542.8400000000001,60.640000000000001,TRADE
NSW1,2024/01/01 20:45:00,7528.75,59.990000000000002,TRADE
NSW1,2024/01/01 20:49:59,7526.0500000000002,58.469999999999999,TRADE
NSW1,2024/01/01 20:55:00,7418.2200000000003,57.43,TRADE
NSW1,2024/01/01 21:00:00,7468.7200000000003,57.950000000000003,TRADE
NSW1,2024/01/01 21:04:59,7370.3800000000001,55.310000000000002,TRADE
NSW1,2024/01/01 21:10:00,7453.3800000000001,58.619999999999997,TRADE
NSW1,2024/01/01 21:14:59,7486.46,56,TRADE
NSW1,2024/01/01 21:20:00,7409.6300000000001,57.950000000000003,TRADE
NSW1,2024/01/01 21:24:59,7399.6899999999996,55.759999999999998,TRADE
NSW1,2024/01/01 21:30:00,7373.8400000000001,56.140000000000001,TRADE
NSW1,2024/01/01 21:34:59,7342.3699999999999,56.490000000000002,TRADE
NSW1,2024/01/01 21:40:00,7372.1499999999996,56.490000000000002,TRADE
NSW1,2024/01/01 21:45:00,7328.4399999999996,54.950000000000003,TRADE
NSW1,2024/01/01 21:49:59,7287.2799999999997,52.340000000000003,TRADE
NSW1,2024/01/01 21:55:00,7276.8100000000004,51.009999999999998,TRADE
NSW1,2024/01/01 21:59:59,7280.0600000000004,51.25,TRADE
NSW1,2024/01/01 22:05:00,7187.5699999999997,38.380000000000003,TRADE
NSW1,2024/01/01 22:09:59,7324.1899999999996,54.869999999999997,TRADE
NSW1,2024/01/01 22:15:00,7319.0799999999999,54.259999999999998,TRADE
NSW1,2024/01/01 22:19:59,7267.2200000000003,48.789999999999999,TRADE
NSW1,2024/01/01 22:25:00,7238.8199999999997,36.060000000000002,TRADE
NSW1,2024/01/01 22:30:00,7254.4300000000003,49.039999999999999,TRADE
NSW1,2024/01/01 22:34:59,7166.4700000000003,49.380000000000003,TRADE
NSW1,2024/01/01 22:40:00,7253.6599999999999,56.869999999999997,TRADE
NSW1,2024/01/01 22:44:59,7215.4399999999996,49.380000000000003,TRADE
NSW1,2024/01/01 22:50:00,7159.8900000000003,48.670000000000002,TRADE
NSW1,2024/01/01 22:54:59,7129.6000000000004,49.170000000000002,TRADE
NSW1,2024/01/01 23:00:00,7129.3199999999997,49.020000000000003,TRADE
NSW1,2024/01/01 23:04:59,7042,48.780000000000001,TRADE
NSW1,2024/01/01 23:10:00,7051.7200000000003,54.950000000000003,TRADE
NSW1,2024/01/01 23:15:00,6983.3999999999996,55.829999999999998,TRADE
NSW1,2024/01/01 23:19:59,6953.1199999999999,54.950000000000003,TRADE
NSW1,2024/01/01 23:25:00,6940.9700000000003,54.950000000000003,TRADE
NSW1,2024/01/01 23:29:59,6988.46,57.950000000000003,TRADE
NSW1,2024/01/01 23:35:00,6947.79,58.420000000000002,TRADE
NSW1,2024/01/01 23:39:59,6978.5699999999997,59.990000000000002,TRADE
NSW1,2024/01/01 23:45:00,6893.1999999999998,57.549999999999997,TRADE
NSW1,2024/01/01 23:49:59,6876.8699999999999,57.950000000000003,TRADE
NSW1,2024/01/01 23:55:00,6833.96,57.950000000000003,TRADE
NSW1,2024/01/02 00:00:00,6804.6000000000004,57.950000000000003,TRADE
NSW1,2024/01/02 00:04:59,6715.8199999999997,49.719999999999999,TRADE
NSW1,2024/01/02 00:10:00,6770.5100000000002,54.950000000000003,TRADE
NSW1,2024/01/02 00:14:59,6699.0299999999997,54.950000000000003,TRADE
NSW1,2024/01/02 00:20:00,6642.8900000000003,54.829999999999998,TRADE
NSW1,2024/01/02 00:24:59,6614.1800000000003,54.950000000000003,TRADE
NSW1,2024/01/02 00:30:00,6531.7299999999996,50.950000000000003,TRADE
NSW1,2024/01/02 00:34:59,6541.46,57.950000000000003,TRADE
NSW1,2024/01/02 00:40:00,6576.96,57.950000000000003,TRADE
NSW1,2024/01/02 00:45:00,6549.7200000000003,57.950000000000003,TRADE
NSW1,2024/01/02 00:49:59,6509.3000000000002,57.950000000000003,TRADE
NSW1,2024/01/02 00:55:00,6437.1000000000004,54.950000000000003,TRADE
NSW1,2024/01/02 00:59:59,6407.7600000000002,54.950000000000003,TRADE
NSW1,2024/01/02 01:05:00,6361.5900000000001,54.950000000000003,TRADE
NSW1,2024/01/02 01:09:59,6345.1000000000004,54.950000000000003,TRADE
NSW1,2024/01/02 01:15:00,6323.5200000000004,54.450000000000003,TRADE
NSW1,2024/01/02 01:19:59,6299.0699999999997,54.950000000000003,TRADE
NSW1,2024/01/02 01:25:00,6254.7700000000004,51.539999999999999,TRADE
NSW1,2024/01/02 01:30:00,6233.9700000000003,51.689999999999998,TRADE
NSW1,2024/01/02 01:34:59,6199.7299999999996,54.950000000000003,TRADE
NSW1,2024/01/02 01:40:00,6173.4099999999999,54.950000000000003,TRADE
NSW1,2024/01/02 01:44:59,6131.1999999999998,54.950000000000003,TRADE
NSW1,2024/01/02 01:50:00,6078.5900000000001,54.950000000000003,TRADE
NSW1,2024/01/02 01:54:59,6104.1199999999999,54.950000000000003,TRADE
NSW1,2024/01/02 02:00:00,6083.7600000000002,53.719999999999999,TRADE
NSW1,2024/01/02 02:04:59,6050.3599999999997,54.950000000000003,TRADE
NSW1,2024/01/02 02:10:00,6051.46,54.950000000000003,TRADE
NSW1,2024/01/02 02:15:00,6032.4499999999998,54.950000000000003,TRADE
NSW1,2024/01/02 02:19:59,6055.9899999999998,54.079999999999998,TRADE
NSW1,2024/01/02 02:25:00,6044.1899999999996,53.909999999999997,TRADE
NSW1,2024/01/02 02:29:59,5998.8400000000001,53.420000000000002,TRADE
NSW1,2024/01/02 02:35:00,6006.8000000000002,54.399999999999999,TRADE
NSW1,2024/01/02 02:39:59,5996.1099999999997,54.090000000000003,TRADE
NSW1,2024/01/02 02:45:00,5972.1899999999996,53.219999999999999,TRADE
NSW1,2024/01/02 02:49:59,5996.46,53.200000000000003,TRADE
NSW1,2024/01/02 02:55:00,5976.7399999999998,53.57,TRADE
NSW1,2024/01/02 03:00:00,5962.5799999999999,53.240000000000002,TRADE
NSW1,2024/01/02 03:04:59,5941.0900000000001,48.049999999999997,TRADE
NSW1,2024/01/02 03:10:00,5938.5100000000002,47.759999999999998,TRADE
NSW1,2024/01/02 03:14:59,5959.75,53.049999999999997,TRADE
NSW1,2024/01/02 03:20:00,5965.0500000000002,52.880000000000003,TRADE
NSW1,2024/01/02 03:24:59,5932.1800000000003,52.399999999999999,TRADE
NSW1,2024/01/02 03:30:00,5968.4700000000003,52.399999999999999,TRADE
NSW1,2024/01/02 03:34:59,5976.6899999999996,51.969999999999999,TRADE
NSW1,2024/01/02 03:40:00,5996.6599999999999,53.579999999999998,TRADE
NSW1,2024/01/02 03:45:00,5991.6300000000001,53.219999999999999,TRADE
NSW1,2024/01/02 03:49:59,5968.8500000000004,52.200000000000003,TRADE
NSW1,2024/01/02 03:55:00,5994.6599999999999,50.630000000000003,TRADE
NSW1,2024/01/02 03:59:59,6045.4799999999996,52.539999999999999,TRADE
NSW1,2024/01/02 04:05:00,6049.5600000000004,48.329999999999998,TRADE
NSW1,2024/01/02 04:09:59,6071.9799999999996,48,TRADE
NSW1,2024/01/02 04:15:00,6112.9499999999998,47.609999999999999,TRADE
NSW1,2024/01/02 04:19:59,6076.8199999999997,46.770000000000003,TRADE
NSW1,2024/01/02 04:25:00,6113.5500000000002,54.950000000000003,TRADE
NSW1,2024/01/02 04:30:00,6166.4700000000003,54.950000000000003,TRADE
NSW1,2024/01/02 04:34:59,6129.6899999999996,51.799999999999997,TRADE
NSW1,2024/01/02 04:40:00,6149.8299999999999,51.780000000000001,TRADE
NSW1,2024/01/02 04:44:59,6173.6599999999999,54.950000000000003,TRADE
NSW1,2024/01/02 04:50:00,6201.5299999999997,54.950000000000003,TRADE
NSW1,2024/01/02 04:54:59,6202.1999999999998,54.950000000000003,TRADE
NSW1,2024/01/02 05:00:00,6223.0900000000001,51.840000000000003,TRADE
NSW1,2024/01/02 05:04:59,6248.5500000000002,56.210000000000001,TRADE
NSW1,2024/01/02 05:10:00,6348.7700000000004,63.030000000000001,TRADE
NSW1,2024/01/02 05:15:00,6349.0799999999999,58,TRADE
NSW1,2024/01/02 05:19:59,6372.3100000000004,57.950000000000003,TRADE
NSW1,2024/01/02 05:25:00,6350.1800000000003,58,TRADE
NSW1,2024/01/02 05:29:59,6385.3100000000004,57.950000000000003,TRADE
NSW1,2024/01/02 05:35:00,6371.5200000000004,55.700000000000003,TRADE
NSW1,2024/01/02 05:39:59,6416.5,58,TRADE
NSW1,2024/01/02 05:45:00,6433.6700000000001,54.950000000000003,TRADE
NSW1,2024/01/02 05:49:59,6422.4700000000003,58.850000000000001,TRADE
NSW1,2024/01/02 05:55:00,6455.1700000000001,58,TRADE
